movieid;actorid;as_character
2963676;1671273;[Riley]  <2>
2990413;1671273;[Donald Anderson (in telefilm epilogue)]  <9>
2995410;1671273;[Himself]
3008895;1671273;[Dylan Cooper]  <1>
3071540;1671273;[Sheriff Jensen]  <3>
3077518;1671273;[Tim Gollant]  <4>
3085774;1671273;[Fred Wook]  <2>
3142534;1671273;[Grant]  <3>
3204694;1671273;[Josh Baker]  <1>
3217019;1671273;[Eric Roberts]  <8>
3225647;1671273;[Maroni]  <13>
3275728;1671273;[Mr. Campbell]
3433454;1671273;[Eric]
2505644;1716611;[Dad]  <4>
2565031;1716611;[Ben Crane]  <1>
2598995;1716611;[Snake Plissken]  <1>
2599004;1716611;[Snake Plissken]  <1>
2629812;1716611;[Whitey]  <6>
2671868;1716611;[Stuntman Mike (segment "Death Proof")]  <1>
2968701;1716611;[Dexter Riley]  <1>
3131433;1716611;[Drew Stephens]  <2>
3160845;1716611;[Col. Jonathan 'Jack' O'Neil]  <1>
3210673;1716611;[Reno Hightower]  <2>
3238735;1716611;(voice)  [Copper]  <2>
3267718;1716611;[Malcolm Anderson]  <1>
3299452;1716611;[Dexter Riley]  <1>
3302398;1716611;[R.J. MacReady]  <1>
3335464;1716611;[Coach Hand]  <3>
3372966;1716611;[McCabe]  <4>
3411236;1716611;[Wayland Jackson]  <1>
2347768;1778258;(archive footage)  [Himself]
2489979;1778258;[Conan]  <1>
2598910;1778258;[Rottmayer]  <2>
2765117;1778258;[Howard Langston]  <1>
3162109;1778258;[Joe Santo]  <3>
3197778;1778258;[Guardian]  <1>
3289696;1778258;[Ben Richards]  <1>
3318762;1778258;(uncredited)  [Bodybuilder at Gold's Gym]
3349153;1778258;[Julius Benedict]  <1>
2332653;1784390;[John Alexander]  <1>
2623410;1784390;[Jack Taggart]  <1>
2879845;1784390;[Torrez]  <4>
2982339;1784390;[Forrest Taft]  <1>
2341793;1805996;[Murdock]  <12>
2416124;1805996;(archive footage)  [Captain James Tiberius Kirk]  <38>
2736118;1805996;[Matt Stone]  <1>
2736118;1805996;[Matt Stone]  <1>
2861956;1805996;[General Mortars]  <7>
2997103;1805996;(voice)  [Ozzie]  <5>
3160255;1805996;[Kirk]  <1>
3160320;1805996;[Kirk]  <11>
3202380;1805996;[Himself - Co - Presenter: Favourite Dramatic Television Show]
3254400;1805996;[Jerry O'Connor]  <1>
3052732;1807139;[Johnny Wasteland]  <1>
2461378;1808575;[Bob]  <28>
2568485;1808575;[Charlie Harper]  <25>
2618553;1808575;[Boy in Police Station]  <9>
2711158;1808575;[Lt. Topper Harley/Rhett Butler/Superman]  <1>
2861956;1808575;[Valet]  <23>
2881322;1808575;(uncredited)  [Charlie Sheen]
2884568;1808575;[Ricky Vaughn]  <2>
3102217;1808575;(uncredited)  [Tom Logan]
3197737;1808575;[Richard 'Ditch' Brodie]  <1>
3211042;1808575;[Bob Rogers, Jr.]  <3>
3219152;1808575;[Jack Hammond]  <1>
3390131;1808575;[Bud Fox]  <1>
3411009;1808575;[Himself]  <1>
3426151;1808575;[Richard 'Dick' Brewer]  <4>
2594241;1857483;[Robert Clayton Dean]  <1>
2720020;1857483;[Robert Neville]  <1>
2881088;1857483;[Tea Cake Walters]  <3>
2905221;1857483;[Jay]  <2>
3258722;1857483;[Bagger Vance]  <1>
2429367;1859540;[Jimmy Mercer]  <1>
2566933;1859540;[Pete Nessip]  <1>
2884568;1859540;[Willie Mays Hayes]  <7>
3076092;1859540;[Lt. Webster Smith]  <2>
3206424;1859540;[Neil Shaw]  <1>
3234881;1859540;[Bobby Rayburn]  <2>
3310436;1859540;[Raymond Hill]  <14>
3409057;1859540;[Trumaine]  <11>
2455458;1884131;(uncredited)  [Mafioso]
2481563;1884131;[Gabe Walker]  <1>
2519647;1884131;[Kit Latura]  <1>
2566442;1884131;[Joe Tanto]  <1>
2598910;1884131;[Ray Breslin]  <1>
2671290;1884131;(archive footage) (uncredited)  [John J. Rambo]
2792754;1884131;(uncredited)  [Discotheque Patron]
2905221;1884131;(archive footage) (uncredited)  [Alien on TV Monitor]
2962195;1884131;[Jerry Savage]  <1>
3004490;1884131;[Cosmo Carboni]  <1>
3057727;1884131;[Rambo]  <1>
3072796;1884131;[Nick]  <1>
3434131;1884131;(voice)  [Joe the Lion]  <33>
2485480;1888669;[Airport Man]  <61>
2498121;1888669;[Chev Chelios]  <1>
2524860;1888669;[Jensen Ames]  <1>
3275333;1888669;[MVA Agent Evan Funsch]  <4>
2761661;1900495;[Sterling]  <11>
2764773;1900495;(voice)  [King Goobot]  <13>
2808288;1900495;[Mr. Perdue, Maitre D' at L'Idiot]  <9>
2896813;1900495;[Bentley]  <1>
2897180;1900495;[Tobi Powell]  <1>
3160320;1900495;[Picard]  <1>
3160324;1900495;[Picard]  <1>
3229362;1900495;[Prof. Macklin]  <10>
3239844;1900495;[Older Dent McSkimming]  <13>
3277101;1900495;(voice)  [Adventure]  <11>
3394208;1900495;[Captain Cook]
3412277;1900495;[Himself]
2569753;1901673;[Alex Rose]  <1>
2596265;1901673;[Tim Dingman]  <1>
2638820;1901673;[Tipton]  <4>
2688077;1901673;[Ben Stiller]
2728863;1901673;[Bwick Elias]  <3>
2880570;1901673;(voice)  [Alex]  <1>
2902137;1901673;[Greg Focker]  <2>
2957840;1901673;[Larry Daley/Laaa]  <1>
3200511;1901673;[Chip Lane]  <37>
3217019;1901673;[Sam Sweet/Stan Sweet]  <7>
3404147;1901673;[Josh]  <2>
2550629;1928448;[Johnny Castle]  <2>
2655857;1928448;[Sam Wheat]  <1>
3028537;1928448;[Bodhi]  <1>
3077143;1928448;[Dalton]  <1>
3135981;1928448;[Ace Johnson]  <8>
2316989;2000198;[Bobby Long]  <1>
2429979;2000198;(voice)  [Bolt]  <1>
2609186;2000198;[Sean Archer/Castor Troy]  <1>
2640745;2000198;[Charlie Wax]  <1>
2654705;2000198;[Chili Palmer]  <1>
3039461;2000198;[Governor Jack Stanton]  <1>
3066925;2000198;(archive footage) (uncredited)  [Himself]
3181907;2000198;[Gabriel Shear]  <1>
3240384;2000198;[Warr. Off. Paul Brenner]  <1>
3245509;2000198;(archive footage)  [Danny from 'Grease']
3283528;2000198;[Howard Saint]  <38>
3368516;2000198;[Bud]  <1>
2359673;2000967;[Poacher]  <9>
2401444;2000967;[Bob]  <5>
2433235;2000967;[Uncle Reggie]  <7>
2473114;2000967;[Manolo]  <5>
2644476;2000967;[Fury]  <4>
2671868;2000967;[Machete (segment "Planet Terror")]  <51>
2790408;2000967;[Prison Inmate]  <56>
2879845;2000967;[Machete]  <1>
2909219;2000967;[Frank]  <29>
2984429;2000967;[Cucuy]  <6>
3135233;2000967;[Ruben Skinner]  <3>
3157443;2000967;[Machete]  <7>
3197882;2000967;(voice)  [Elder Barum]  <29>
3211766;2000967;[Frankie Gutierrez]  <1>
3213857;2000967;(voice)  [Skeleton Luis]  <9>
3228267;2000967;[Rondo]  <13>
3299053;2000967;[Hawk]  <9>
3371976;2000967;[Hector]  <2>
2420265;2036328;[Andrei]  <2>
2899137;2036328;[Alain Moreau/Mikhail Suverov]  <1>
3284031;2036328;[Christopher Dubois]  <1>
3326032;2036328;[Walker]  <1>
2378872;2038317;[Sam Morrow]  <1>
2384715;2038317;[Rumpelstiltskin]  <1>
3191186;2038317;[Tarzan]  <1>
2633692;2083107;[Corelli]  <3>
3235343;2083107;[Tom Andrews]  <6>
2634507;2083165;[Bobby Mercer]  <1>
2749038;2083165;[Vince Papale]  <1>
3024766;2083165;[Captain Leo Davidson]  <1>
3067847;2083165;[Pvt. Tommy Lee Haywood]  <12>
3211272;2083165;[Melvin Smiley]  <1>
3227466;2083165;[Dignam]  <4>
3278978;2083165;[Bobby Shatford]  <2>
3305405;2083165;[Lewis Bartholamew]  <7>
2341608;2087305;(voice)  [Himself]  <1>
2438188;2087305;[Damien Collier]  <1>
2614350;2087305;[Brian O'Conner]  <2>
2748000;2087305;[Jared]  <1>
3121910;2087305;[Dean Sampson]  <4>
3165824;2087305;[Mikey (segment "Life Makes Sense If You're Famous")]  <24>
3235131;2087305;[Brian O'Conner]  <1>
2572235;2094736;[Jimmy]  <1>
2799704;2094736;(archive footage) (uncredited)
3266088;2094736;(as Jimmy Wang Yu)  [Inspector Fang Sing Leng]  <1>
3419624;2094736;(as Jimmy Wang Yu)  [Gong-E]  <13>
3431940;2094736;[Lung Ti/The White Dragon]  <1>
2323387;2099996;[Private First Class Peterson]  <9>
2368196;2099996;[Dr. Jerome Davenport]  <4>
2457164;2099996;[Roger Porter]  <5>
2496817;2099996;[Lt. Col. Nathan 'Nat' Serling]  <1>
2527710;2099996;[Doug Carlin]  <1>
2610915;2099996;[John Hobbes]  <1>
2661522;2099996;[Pvt. Trip]  <2>
2745203;2099996;[Detective Keith Frazier]  <1>
2767038;2099996;[John Quincy Archibald]  <2>
2888452;2099996;[Joyhn W. Creasy]  <1>
2931281;2099996;[Don Pedro]  <12>
3067284;2099996;[Coach Herman Boone]  <1>
3232768;2099996;[Robert McCall]  <1>
3250198;2099996;[Rubin Carter]  <1>
3266525;2099996;[Ben Marco]  <9>
3364909;2099996;[Frank]  <1>
3381769;2099996;[Lt. Parker Barnes]  <1>
2419942;2141957;[Tommy Gibbs]  <1>
2523758;2141957;[Jake]  <2>
2524773;2141957;[Jesse Crowder]  <1>
2830763;2141957;[Warren Hammerschmidt]  <4>
2877823;2141957;[Dr. Oliver 'Spearchucker' Jones]  <11>
3256691;2141957;[Jesse Crowder]  <3>
3268411;2141957;[Jake Sebastian Turner]  <1>
3309185;2141957;[Agent Farley]
3433377;2141957;[Moses]  <2>
2372962;2142564;[Harry Stamper]  <1>
2402446;2142564;(voice)  [Muddy Grimes]  <2>
2486180;2142564;[Bill Capa]  <1>
2543814;2142564;[Officer John McClane]  <1>
2671868;2142564;[Muldoon (segment "Planet Terror")]  <33>
2861956;2142564;(uncredited)  [Man Whose Caravan Is Attacked]
2976316;2142564;(uncredited)  [Bruce Willis]
2997103;2142564;(voice)  [RJ]  <1>
3086105;2142564;(voice)  [Spike]  <21>
3174915;2142564;[Tom Mix]  <1>
3200511;2142564;[Himself]  <21>
3206869;2142564;(uncredited)  [Col. Doug Masterson]
3213715;2142564;[Peter Fallow]  <2>
3221272;2142564;[Martin]  <3>
3409261;2142564;[Himself]
2425581;2144935;[Jake Raye]  <1>
2425587;2144935;[Rick Cowan/George 'Mac' MacReady]  <1>
2986001;2144935;[Bob Paulson]
3064137;2144935;[Thomas Hoshino]  <1>
3101236;2144935;[Sparring Partner]  <51>
3267074;2144935;[Glen]  <1>
2610565;2907832;(voice)  [Bikky]
2651778;2907832;(voice: Japanese version)  [Satoshi]
2651844;3283970;(voice: English version)  [Setsuna Meioh - Sailor Pluto (Viz Media dub)]
2882677;3283970;(voice)  [Jane Burton]
2888873;23889;[Nageshwara Rao/Seetharamudu]  <2>
2387437;98355;[Narrator]
3029038;98355;(as Prince Mahesh Babu)  [Pandu]  <1>
3187766;98355;[Raja]  <1>
2455855;107008;[Claude Kersek]  <5>
2635736;107008;[Ron Lewis]  <1>
2655028;107008;[King R. Kenderson]  <3>
2772314;107008;[Curly Bonner]  <5>
2894515;107008;[Richie's Dad]  <22>
3002917;107008;[Brimmer]  <3>
3167082;107008;[Bill Calhoun]  <9>
3229119;107008;[Olaf Andersen]  <4>
3230848;107008;[Gov. Jim Applewhite]  <56>
3276988;107008;[Jerry]  <1>
3331890;107008;[Jack Wade]  <7>
2354985;110631;[Irving Rosenfeld]  <1>
2591477;110631;[Jim]  <1>
2725713;110631;[Jack/Pastor John]  <3>
2859778;110631;[Laurie]  <7>
2914794;110631;[Jum-Jum/Benke]  <2>
3281860;110631;[Alfred Borden]  <2>
3291654;110631;[Stevie]  <5>
2537435;114828;[El Mariachi]  <1>
2559069;114828;(voice)  [Puss in Boots]  <3>
2634758;114828;[Man (segment "The Misbehavers")]  <10>
3127518;114828;(voice)  [Puss In Boots]  <5>
3127523;114828;(voice)  [Puss in Boots]  <4>
3127530;114828;(voice)  [Puss in Boots]  <4>
3157442;114828;[Gregorio Cortez]  <1>
3187329;114828;[Pierre Dulaine]  <1>
3201817;114828;[Mario Sepúlveda]
3218680;114828;(archive footage) (uncredited)  [Miguel Álvarez]
3350224;114828;[Art]  <1>
2460526;238270;[Himself]  <29>
2485017;238270;(uncredited)  [Bartender]
2498594;238270;[Bad Blake]  <1>
2689964;238270;[Lewis Tater]  <1>
2757363;238270;[Jack Forrester]  <8>
2774849;238270;[Dr. Mark Powell]  <2>
2865747;238270;[Himself]
3106895;238270;[Charles Howard]  <2>
3146651;238270;[Jerry Green]  <2>
3161043;238270;[Starman]  <1>
3177432;238270;(voice)  [Zeke 'Big Z' Topanga/'Geek']  <2>
3222530;238270;[President Jackson Evans]  <3>
3237069;238270;[Jack]  <1>
3257312;238270;[Duane Jackson]  <2>
3275652;238270;[Kyle]  <6>
3322709;238270;[Lightfoot]  <2>
3184532;238270;[Kevin Flynn/Clu]  <1>
3344470;238270;[Rooster Cogburn]  <1>
2869703;246010;[Ken Allen]  <6>
2894515;246010;[Professor Donald Kessler]  <4>
2930865;246010;[Stu]  <3>
3258412;246010;[Dr. Lawrence Angelo]  <2>
3261637;246010;[1st Irishman]  <15>
3269460;246010;(uncredited)  [Actor playing 'Jamie']
3313923;246010;[James Bond]  <1>
3314205;246010;[Guy Shepherd]  <13>
3331890;246010;[James Bond]  <1>
2295117;249738;[Lyedecker]  <1>
2368402;249738;[Montezuma Monroe]  <8>
2687702;249738;[Spivey]  <8>
2720968;249738;[Le Bras]  <1>
2786876;249738;[Isaac]  <2>
2894515;249738;[Byron Williams]  <13>
2985213;249738;[J]  <2>
3140114;249738;(voice)  [Butch Meathook]  <23>
3187263;249738;[Pike]  <1>
3349319;249738;[Morris]  <5>
2524242;275403;[The Stranger]  <15>
2565460;275403;(voice)
2648072;275403;[Kable]  <1>
2684930;275403;[Chris Kumac, photojournalist]  <11>
2714749;275403;(voice)  [Stoick]  <2>
2832611;275403;[Clyde Shelton]  <2>
2928677;275403;[Leprechaun 1 & 2 (segment "Happy Birthday")]  <72>
2959250;275403;[Jack Rusoe/Alex Rover]  <3>
2998369;275403;[Gerry]  <2>
3331890;275403;[Leading Seaman - HMS Devonshire]  <28>
2308233;280739;[Jim]  <4>
2346557;280739;[Det. Sgt. Matthew Sykes]  <1>
2649574;280739;[Sgt. Clell Hazard]  <1>
2910256;280739;[Frank Vitale]  <2>
2955032;280739;[Mr. Riccoli (segment "Brett Ratner")]  <13>
3036907;280739;[Walter]  <2>
3242103;280739;[Pvt. Anthony Dugan]  <4>
3317653;280739;[Frank]  <1>
2379097;283649;(voice)  [Dr. Tenma]  <5>
2479524;283649;[Seth]  <1>
2570801;283649;[Evan Lake]  <1>
2665298;283649;[Memphis Raines]  <1>
2752315;283649;[Charlie Lang]  <1>
2786647;283649;[Damon Macready/Big Daddy]  <22>
2791415;283649;[Little Junior Brown]  <3>
2793451;283649;[John Koestler]  <1>
2924661;283649;[Ronny Cammareri]  <2>
2948479;283649;[Benjamin Franklin Gates]  <1>
3311987;283649;[Edward Malus]  <1>
3371950;283649;[Randy]  <1>
3408993;283649;[Sailor Ripley]  <1>
3410452;283649;[Sergeant Joe Enders]  <1>
2322695;284610;[Graham Marshall]  <1>
2345447;284610;[Alfie]  <1>
2383420;284610;[Nigel Powers]  <8>
2399607;284610;[Squadron Leader Canfield]  <2>
2422528;284610;[Matthew Hollis]  <1>
2472407;284610;[Jasper]  <2>
2511806;284610;(uncredited)  [Prisoner with Pin-Up]
2647675;284610;[Harry]  <2>
2741102;284610;[Miles]  <11>
2909333;284610;(archive footage)  [Himself]
3037434;284610;[Himself]  <5>
3138808;284610;[Milo Tindle]  <2>
3220171;284610;[Dr. Wilbur Larch]  <5>
3245843;284610;[Jonathan Lansdale]  <1>
3257872;284610;[The Captain]  <1>
3265971;284610;[Peachy Carnehan]  <2>
3267053;284610;[John Deray]  <1>
3281860;284610;[Cutter]  <3>
3284151;284610;[Thomas Fowler]  <1>
3371740;284610;[Himself]
3378627;284610;[Capt. John Colby - The Players: England]  <2>
3412880;284610;[Sherlock Holmes]  <1>
2482541;308439;[Brad Randolph]  <1>
2524862;308439;[Frankenstein]  <1>
2525550;308439;[Kaz Oshay]  <1>
2561632;308439;[Mr. C]  <4>
2614377;308439;[Charlie Swattle]  <1>
2863408;308439;[Rawley Wilkes]  <2>
2879998;308439;[David Mountford]  <6>
2945475;308439;[Himself]  <26>
3050154;308439;[Shepard]  <3>
3148866;308439;[Pearl]  <1>
3185939;308439;[Cal Dodge]  <7>
3261640;308439;(uncredited)  [Dave aka Socrates]
3322041;308439;[Himself - Narrator]  <2>
3340583;308439;[Pierre]  <3>
2657602;333751;[Insp. Chan Ka Kui]  <1>
2770884;333751;[Wong Fei-hung]  <1>
2799658;333751;(voice)  [Monkey]  <5>
3087783;333751;[Lee]  <2>
3098061;333751;[Asian Hawk]  <1>
3113224;333751;[Ma Yau/Die Hard]  <1>
3189419;333751;(uncredited)  [Thug - slides along floor]
2387358;348515;[Pai Chang-hsing]  <1>
3050684;348515;[Kou]  <7>
3113224;348515;(as John Keung)  [Hotel Security]  <10>
3120256;348515;[Chi San]  <1>
3189417;348515;[Wei Fung]  <1>
3258994;348515;[Hsi Ching/]  <2>
2784637;348913;(as Sonny Chiba)  [Sensei Masutatsu Oyama]
2797166;348913;(as Sonny Chiba)
3124572;348913;[Aoki]  <2>
2508422;351414;[Raj Kumar]  <1>
2742378;351414;[Indra Sena Reddy/Shankar Narayan]  <1>
3120121;351414;[Shankar Prasad]  <1>
2715288;353953;<1>
2444377;355346;(as Chow Yun-Fat)  [Monk With No Name]  <1>
2550039;355346;(as Chow Yun Fat)  [Ah Jong]  <1>
3219605;355346;[Jack (Chen Hansheng)]  <3>
3222993;355346;(as Chow Yun-Fat)  [Nick Chen]  <1>
2399128;372570;[Batman/Bruce Wayne]  <2>
2663747;372570;(archive footage)  [Himself]
2748292;372570;[Miles]  <1>
2841664;372570;[Dodge Connelly]  <5>
2925894;372570;(archive footage) (uncredited)  [Himself]
2971701;372570;[Everett]  <1>
2995733;372570;[Jack Foley]  <1>
3070900;372570;[Matt Stevens]  <2>
3144964;372570;[Chris Kelvin]  <1>
3151311;372570;(voice)  [Dr. Gouache]  <11>
3157442;372570;[Devlin]  <36>
3204704;372570;[Jack/Edward]  <1>
3270387;372570;[Frank Stokes]  <1>
3278316;372570;[Lt. Col. Thomas Devoe]  <1>
3320908;372570;[Archie Gates]  <1>
2319154;390352;[Robin Hood]  <1>
2541337;390352;[James Bond]  <1>
2611942;390352;[Jessie]  <1>
2699001;390352;[Juan Sánchez Villa-Lobos Ramírez]  <2>
2772962;390352;[Paul Armstrong]  <1>
2983381;390352;[Pedlar Pascoe]  <2>
2983381;390352;[Pedlar Pascoe]  <2>
3191220;390352;[O'Bannion]  <5>
3236823;390352;[Pierce]  <1>
3261887;390352;[Pvt. Flanagan]  <12>
3265971;390352;[Daniel Dravot]  <1>
2301846;406793;[Ethan Renner]  <1>
2619696;406793;[Ray Kinsella]  <1>
2631247;406793;[Billy Chapel]  <1>
2886776;406793;[John Logan]  <5>
2962807;406793;[Tom Farrell]  <1>
3181477;406793;[Bud Johnson]  <1>
3211100;406793;(scenes deleted)  [Alex]
3213502;406793;[Frank Farmer]  <1>
3245184;406793;[Ben Randall]  <1>
3265874;406793;[Himself]  <2>
2527393;413468;[Tuvia Bielski]  <1>
2564638;413468;[Will Atenton]  <1>
2589075;413468;[John Ballard]  <49>
2720940;413468;[Declan Fielding]  <6>
2870359;413468;[George Dyer]  <2>
2932956;413468;[Steve]  <2>
3242502;413468;[Lord Asriel]  <2>
2354832;421790;[Richie Roberts]  <2>
2690308;421790;[Colin]  <1>
2844862;421790;[Javert]  <2>
2940849;421790;[John Biebe]  <1>
3161678;421790;[Cal McAffrey]  <1>
2348904;422552;[Stefen Djordjevic]  <1>
2383420;422552;[Himself/Famous Austin ('Austinpussy')]  <81>
2519793;422552;[Cole Trickle]  <1>
2607981;422552;[Dr. William Harford]  <1>
2613394;422552;[Joseph Donnelly]  <1>
2792963;422552;[Roy Miller]  <1>
2857587;422552;[Senator Jasper Irving]  <3>
2917443;422552;[Ethan Hunt]  <1>
3079411;422552;[Stacee Jaxx]  <20>
3190542;422552;[Cadet Captain David Shawn]  <5>
3257514;422552;[Nathan Algren]  <2>
3283878;422552;(archive footage) (uncredited)  [Himself]
3333398;422552;[Maverick]  <1>
3371895;422552;[Colonel Claus von Stauffenberg]  <1>
2296733;468868;[Detective Eddie Flemming]  <1>
2354985;468868;(uncredited)  [Victor Tellegio]
2389793;468868;[Donald 'Shadow' Rimgale]  <3>
2425851;468868;[Lloyd Barker]  <7>
2455855;468868;[Max Cady]  <1>
2460526;468868;[Himself]  <32>
2593395;468868;[The Nephew]  <2>
2609901;468868;(archive footage) (uncredited)  [Himself]
2611240;468868;[Frank Raftis]  <1>
2670254;468868;[Prisoner/Lustig]  <6>
2674143;468868;[David Merrill]  <1>
2690011;468868;[Neil McCauley]  <2>
2756726;468868;[Louis Gara]  <6>
2831058;468868;[Paddy]  <2>
2955036;468868;[Jimmy Doyle]  <2>
3082133;468868;[Sam]  <1>
3131669;468868;[Pat Sr.]  <3>
3203620;468868;[Fearless Leader]  <5>
3234710;468868;[Fred Blake/Giovanni Manzoni]  <1>
3242998;468868;[Bill Sullivan]  <6>
3265874;468868;[Himself]  <8>
3300444;468868;(archive footage)  [Sam Nicoletti (1969 scenes)]  <1>
3399853;468868;[Ben]  <1>
2300632;489296;(uncredited)  [Officer Tom Hanson]
2403589;489296;[Bon Bon/Lieutenant Victor]  <59>
2407447;489296;[Sam]  <1>
2426076;489296;[George Jung]  <1>
2559190;489296;[Donnie]  <2>
2569310;489296;[Pete]
2637470;489296;(as Oprah Noodlemantra)  [Guy on TV]  <11>
2663747;489296;(archive footage)  [Himself]
2926277;489296;[Mortdecai]  <1>
3023224;489296;[Jack Sparrow]  <1>
3025198;489296;[Lerner]  <9>
3053882;489296;[Vince Dooler]  <2>
3180254;489296;[Sweeney Todd]  <1>
3250580;489296;[Imaginarium Tony 1]  <35>
3274010;489296;[Dean Corso]  <1>
2644469;503208;[Dominic Toretto]  <1>
3023658;503208;[Richard B. Riddick]  <1>
3252359;503208;(voice)  [The Iron Giant]  <3>
2831058;524626;[Billy]  <1>
2946851;524626;[Danny]  <1>
3250859;524626;[Steve Tobias]  <1>
3337267;524626;[Robert Wakefield]  <9>
3344801;524626;[Himself]  <4>
2353977;526366;[Paulie Hackley]  <14>
2384722;526366;[Tony Stark/Iron Man]  <1>
2388420;526366;[Stewart]  <25>
2639626;526366;[Hans]  <15>
2689377;526366;[Thomas Reilly]  <1>
2706635;526366;[Tommy Larson]  <2>
2736783;526366;[Vivian Thompson]  <4>
2750239;526366;[Tony Stark]  <1>
2986146;526366;[Charlie]  <5>
3207260;526366;[Tony Stark/Iron Man]  <1>
3279653;526366;(as Robert Downey)  [Jack Jericho]  <2>
3332963;526366;[Reed Richmond]
3396568;526366;(as Robert Downey)  [Ian]  <7>
3432977;526366;[Paul Avery]  <4>
2384735;535188;[Capt. Matt Hunter]  <1>
2722433;535188;[Boy on bus]
2885369;535188;[Young Man in Bar 2]  <32>
3076826;535188;[John Hamilton]  <1>
3359842;535188;[Blaster's Assistant]  <28>
2332565;551291;[Luther Whitney]  <1>
2353808;551291;[Keith Williams]  <3>
2440767;551291;[Bronco Billy]  <1>
2460526;551291;[Himself]  <36>
2598935;551291;[Frank Morris]  <1>
2649920;551291;[Host]  <1>
2668708;551291;[Walt Kowalski]  <1>
2681368;551291;[Marshal Jed Cooper]  <1>
2698550;551291;[The Stranger]  <1>
2883067;551291;[Harry Calahan]  <1>
2953677;551291;(uncredited)  [Will]
3000852;551291;[Preacher]  <1>
3240235;551291;[Ben Shockley]  <1>
3288930;551291;[Nick Pulovski]  <1>
3322709;551291;[Thunderbolt]  <1>
3403233;551291;[Schaffer]  <2>
3404953;551291;[John Wilson]  <1>
3408419;551291;[Himself]
2770387;583505;[Frank Wyatt]  <1>
3215112;583505;[Andrew Clark]  <1>
3310006;583505;[Jeremy Collier]  <1>
2407038;592204;[George Marsh]
2485067;592204;[Phil]  <2>
2514584;592204;[Mr. Barlow]  <4>
2686051;592204;[Devil Anse Hatfield]  <1>
2750260;592204;[Barry Mikowski]  <1>
2850793;592204;[Det. David Chase]  <1>
2894300;592204;[Craig Sullivan]  <1>
2897300;592204;[Cameron Banks]  <1>
3071515;592204;[Thorold Stone]  <1>
3258051;592204;[Ricky Rodriguez]  <3>
3258412;592204;[Jobe Smith]  <1>
3404953;592204;[Pete Verrill]  <2>
2307006;635096;[Tom Skelton]  <1>
2428744;635096;[Motorcycle Rider]  <11>
2493891;635096;[Avery]
2712393;635096;[Henry Lee Bishop]  <2>
2871569;635096;[Vergil Cheatham]  <7>
2906323;635096;[Virelli]  <1>
3350285;635096;[Evan Bonner]  <1>
3390670;635096;[Beaudray Demerille]  <1>
2325024;637490;(as Harrison J. Ford)  [Lt Shaffer]  <7>
2369449;637490;[Colonel Lucas]  <9>
2481231;637490;[Jack Ryan]  <1>
2632283;637490;[Barnsby]  <2>
2774828;637490;[Capt. Alexei Vostrikov]  <18>
2925060;637490;(uncredited)  [Officer Bob Falfa]
2925894;637490;[Mike Pomeroy]  <17>
3005274;637490;[Jock Goddard]  <4>
3056162;637490;[Indy]  <1>
3270701;637490;[Allie Fox]  <1>
2498164;650940;[Rick Cabot]  <16>
2555665;650940;(as Brendon Fraser)  [Sailor #1]  <24>
2653703;650940;[George]  <1>
3103644;650940;[David Greene]  <1>
3271239;650940;[Richard 'Rick' O'Connell]  <1>
3284151;650940;[Alden Pyle]  <2>
2460526;707527;[Himself]  <37>
2575363;707527;[Craven]  <1>
2850799;707527;[Martin Riggs]  <1>
2850801;707527;[Martin Riggs]  <1>
2880413;707527;[Mad Max Rockatansky]  <1>
2898561;707527;[Bret Maverick]  <1>
2930993;707527;[Ed Biddle]  <2>
3011416;707527;[Porter]  <1>
2684603;714121;[Thom]  <7>
2881511;714121;[Dale]  <8>
3214261;714121;[Duke Evans]  <1>
3350911;714121;[Vendor]  <49>
3392086;714121;[The Rider]  <1>
2318856;734150;[Lawson Russell]  <1>
2354832;734150;[Nicky Barnes]  <17>
2488141;734150;[Boy Getting Haircut]  <30>
2508467;734150;[Charlie Hinton]  <1>
2660284;734150;[Abraham Lincoln Haines]  <4>
2746137;734150;[Theo Caulder]  <2>
2770387;734150;[Mike Peterson]  <2>
3012005;734150;[Petty Officer Doris Miller]  <12>
3133138;734150;[Stanley]  <14>
3142399;734150;[Ted Brooks]  <1>
3216770;734150;[Carter Wilson]  <20>
3399320;734150;[Albert Lewis]  <2>
2332565;784708;[President Allen Richmond]  <2>
2367128;784708;[Larry]  <5>
2894172;784708;[Buzz Lloyd]  <5>
2918064;784708;[Ned Rawley]  <1>
2962807;784708;[David Brice]  <2>
3176547;784708;[Lex Luthor]  <2>
3211896;784708;[Sen. Kevin Keeley]  <2>
3218878;784708;[Sam Cayhall]  <2>
3238929;784708;[Jimmy Doyle]  <1>
3254280;784708;(archive footage) (uncredited)  [Himself]
3295059;784708;[Himself]
3348808;784708;[Harry MacKenzie]  <1>
3350802;784708;(voice) (uncredited)  [God]
3359842;784708;[Col. Jason Rhodes]  <1>
3426077;784708;[Blindman]  <17>
2308373;823008;[Jim Malden]  <1>
2443490;823008;[Lothos]  <4>
2910175;823008;[Maarten Tromp]
3155866;823008;[Harley Stone]  <1>
3178127;823008;[Thomas Burns]  <2>
3248107;823008;[John Ryder]  <1>
3347570;823008;[Eric Vonk, the sculptor]  <2>
2293956;857699;[Kid]  <1>
2366265;857699;(as Mario Girotti)  [Quintilius]  <7>
